,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
261,,5.0,41.947791586,-87.683834942,,7.0,41.922686284,-87.649488729,1,3.7,1020.0
262,179.0,32.0,41.870607372,-87.622172937,,32.0,41.880994471,-87.632746489,1,0.0,480.0
263,811.0,3.0,41.963633169,-87.652365359,,8.0,41.900265687,-87.63210922,1,0.3,780.0
264,238.0,6.0,41.9416281,-87.661443368,,32.0,41.880994471,-87.632746489,0,6.6,1320.0
265,749.0,28.0,41.88528132,-87.6572332,,8.0,41.905857769,-87.630865027,0,0.1,600.0
266,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892042136,-87.63186395,2,0.6,360.0
267,307.0,32.0,41.877406123,-87.621971652,,28.0,41.885300022,-87.642808466,2,1.7,540.0
268,986.0,3.0,41.958154876,-87.653021789,,8.0,41.892072635,-87.628874157,1,7.0,1440.0
269,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,2.2,480.0
270,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892507781,-87.626214906,8,1.5,540.0
271,307.0,32.0,41.877406123,-87.621971652,,56.0,41.785998518,-87.750934289,3,10.9,1380.0
272,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,1,5.9,900.0
273,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892507781,-87.626214906,0,2.2,780.0
274,,7.0,41.922686284,-87.649488729,,32.0,41.878865584,-87.625192142,0,5.6,1260.0
275,,6.0,41.944226601,-87.655998182,,5.0,41.947791586,-87.683834942,1,1.6,480.0
276,,5.0,41.947791586,-87.683834942,,32.0,41.878865584,-87.625192142,0,0.4,1200.0
277,952.0,7.0,41.921854911,-87.646210977,,8.0,41.892507781,-87.626214906,5,2.9,1200.0
278,404.0,6.0,41.942691844,-87.651770507,,32.0,41.880994471,-87.632746489,1,0.0,960.0
279,225.0,8.0,41.892042136,-87.63186395,,28.0,41.88528132,-87.6572332,1,1.5,480.0
280,886.0,6.0,41.942577185,-87.647078509,,8.0,41.90749193,-87.63576009,0,3.8,540.0
281,787.0,8.0,41.898331794,-87.620762865,,32.0,41.880994471,-87.632746489,1,1.4,420.0
282,,31.0,41.850266366,-87.667569312,,32.0,41.878865584,-87.625192142,6,3.26,681.0
283,,2.0,42.001571027,-87.695012589,,32.0,41.878865584,-87.625192142,1,10.15,1680.0
284,,8.0,41.899602111,-87.633308037,,22.0,41.92276062,-87.699155343,1,3.2,780.0
285,504.0,32.0,41.884987192,-87.620992913,,32.0,41.880994471,-87.632746489,2,2.0,540.0
286,1046.0,33.0,41.859349715,-87.617358006,,7.0,41.914616286,-87.631717366,1,4.1,600.0
287,,8.0,41.899602111,-87.633308037,,5.0,41.947791586,-87.683834942,2,8.1,1080.0
288,986.0,3.0,41.958154876,-87.653021789,,6.0,41.946294536,-87.654298084,1,1.3,360.0
289,,21.0,41.938666196,-87.711210593,,5.0,41.947791586,-87.683834942,1,0.76,309.0
290,854.0,33.0,41.861280847,-87.630580061,,8.0,41.892072635,-87.628874157,1,3.2,1260.0
291,543.0,7.0,41.92926299,-87.635890954,,8.0,41.900221297,-87.629105186,3,1.7,420.0
292,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,2.4,660.0
293,,35.0,41.835117986,-87.618677767,,32.0,41.878865584,-87.625192142,1,3.9,720.0
294,749.0,28.0,41.88528132,-87.6572332,,8.0,41.898331794,-87.620762865,7,2.2,660.0
295,,60.0,41.836150155,-87.648787952,,8.0,41.899602111,-87.633308037,4,7.2,1680.0
296,411.0,8.0,41.909495669,-87.630963601,,24.0,41.899589796,-87.674719134,1,2.9,720.0
297,970.0,8.0,41.892507781,-87.626214906,,8.0,41.899155613,-87.626210532,1,0.91,538.0
298,244.0,24.0,41.899589796,-87.674719134,,8.0,41.900265687,-87.63210922,2,0.0,480.0
299,,24.0,41.901206994,-87.676355989,,22.0,41.92276062,-87.699155343,0,0.0,600.0
300,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892042136,-87.63186395,0,1.0,480.0
301,,5.0,41.947791586,-87.683834942,,56.0,41.79259236,-87.769615453,2,15.6,1920.0
302,,7.0,41.922686284,-87.649488729,,32.0,41.878865584,-87.625192142,4,4.2,1020.0
303,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,0,2.1,540.0
304,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,2,2.5,600.0
305,,24.0,41.901206994,-87.676355989,,32.0,41.878865584,-87.625192142,0,4.2,900.0
306,179.0,32.0,41.870607372,-87.622172937,,32.0,41.880994471,-87.632746489,2,0.0,360.0
307,316.0,8.0,41.905857769,-87.630865027,,8.0,41.892042136,-87.63186395,1,0.0,480.0
308,970.0,8.0,41.892507781,-87.626214906,,28.0,41.88528132,-87.6572332,1,1.3,480.0
309,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,9,2.1,540.0
310,759.0,7.0,41.926811182,-87.642605247,,32.0,41.880994471,-87.632746489,2,4.9,720.0
311,380.0,8.0,41.904935302,-87.649907226,,24.0,41.906650766,-87.66533766,2,1.5,360.0
312,334.0,8.0,41.899155613,-87.626210532,,32.0,41.880994471,-87.632746489,1,1.6,540.0
313,,35.0,41.835117986,-87.618677767,,8.0,41.899602111,-87.633308037,1,5.5,3180.0
314,886.0,6.0,41.942577185,-87.647078509,,7.0,41.921778356,-87.641459759,1,14.6,2100.0
315,140.0,8.0,41.900221297,-87.629105186,,32.0,41.880994471,-87.632746489,1,1.7,600.0
316,886.0,6.0,41.942577185,-87.647078509,,32.0,41.880994471,-87.632746489,3,5.7,840.0
317,1077.0,7.0,41.922082541,-87.634156093,,28.0,41.88528132,-87.6572332,3,5.3,960.0
318,13.0,8.0,41.907520075,-87.6266589,,32.0,41.884987192,-87.620992913,1,1.8,540.0
319,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892042136,-87.63186395,1,1.6,420.0
320,380.0,8.0,41.904935302,-87.649907226,,8.0,41.890922026,-87.618868355,0,3.04,855.0
321,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,7,3.7,840.0
322,807.0,28.0,41.879255084,-87.642648998,,8.0,41.890922026,-87.618868355,1,1.6,540.0
323,,21.0,41.938666196,-87.711210593,,6.0,41.944226601,-87.655998182,4,3.2,840.0
324,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892072635,-87.628874157,3,1.0,540.0
325,179.0,32.0,41.870607372,-87.622172937,,6.0,41.943237122,-87.643470956,6,6.0,720.0
326,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,3,2.0,540.0
327,791.0,24.0,41.908378669,-87.670945075,,8.0,41.898331794,-87.620762865,0,3.0,780.0
328,534.0,8.0,41.90749193,-87.63576009,,32.0,41.880994471,-87.632746489,0,1.8,480.0
329,911.0,8.0,41.890922026,-87.618868355,,32.0,41.880994471,-87.632746489,3,1.2,420.0
330,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892507781,-87.626214906,4,0.6,360.0
331,,1.0,42.009622881,-87.670166857,,6.0,41.944226601,-87.655998182,3,6.2,1260.0
332,970.0,8.0,41.892507781,-87.626214906,,28.0,41.885300022,-87.642808466,1,1.6,540.0
333,,33.0,41.857183858,-87.620334624,,8.0,41.899602111,-87.633308037,4,2.85,780.0
334,1027.0,6.0,41.936086535,-87.666110694,,8.0,41.900221297,-87.629105186,3,3.4,900.0
335,140.0,8.0,41.900221297,-87.629105186,,8.0,41.90749193,-87.63576009,4,0.0,420.0
336,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,0,3.4,420.0
337,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,0,2.1,600.0
338,498.0,8.0,41.891971508,-87.612945414,,8.0,41.89321636,-87.63784421,1,1.3,540.0
339,670.0,6.0,41.934659157,-87.646729729,,8.0,41.892507781,-87.626214906,8,3.8,780.0
340,334.0,8.0,41.899155613,-87.626210532,,32.0,41.880994471,-87.632746489,6,1.4,360.0
341,899.0,8.0,41.892072635,-87.628874157,,8.0,41.905857769,-87.630865027,2,1.0,600.0
342,61.0,5.0,41.941422478,-87.675953932,,8.0,41.892507781,-87.626214906,0,5.6,840.0
343,970.0,8.0,41.892507781,-87.626214906,,32.0,41.880994471,-87.632746489,1,1.5,600.0
344,985.0,22.0,41.921273105,-87.68508211,,24.0,41.906025969,-87.675311622,0,0.0,360.0
345,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,0,1.4,600.0
346,,22.0,41.92276062,-87.699155343,,24.0,41.901206994,-87.676355989,1,3.2,720.0
347,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,2,6.4,660.0
348,,29.0,41.860190019,-87.7172201,,32.0,41.878865584,-87.625192142,2,0.5,1140.0
349,792.0,8.0,41.89321636,-87.63784421,,6.0,41.946294536,-87.654298084,1,5.8,1260.0
350,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,2,7.2,1080.0
351,334.0,8.0,41.899155613,-87.626210532,,8.0,41.891971508,-87.612945414,0,0.0,660.0
352,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,5,4.8,900.0
353,792.0,8.0,41.89321636,-87.63784421,,7.0,41.921778356,-87.641459759,6,1.5,420.0
354,504.0,32.0,41.884987192,-87.620992913,,28.0,41.885300022,-87.642808466,1,0.0,360.0
355,792.0,8.0,41.89321636,-87.63784421,,32.0,41.880994471,-87.632746489,4,1.2,480.0
356,878.0,6.0,41.953400044,-87.646007066,,7.0,41.914616286,-87.631717366,1,3.8,480.0
357,404.0,6.0,41.942691844,-87.651770507,,8.0,41.89321636,-87.63784421,0,5.3,1140.0
358,982.0,7.0,41.914616286,-87.631717366,,28.0,41.88528132,-87.6572332,0,2.6,600.0
359,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,1,4.2,1080.0
360,,7.0,41.922686284,-87.649488729,,3.0,41.96581197,-87.655878786,0,5.1,1020.0
361,930.0,32.0,41.87101588,-87.631406525,,8.0,41.899155613,-87.626210532,0,0.0,720.0
362,,19.0,41.927260956,-87.765501609,,11.0,41.978829526,-87.771166703,1,3.1,720.0
363,40.0,28.0,41.885300022,-87.642808466,,8.0,41.905857769,-87.630865027,3,2.4,720.0
364,225.0,8.0,41.892042136,-87.63186395,,8.0,41.900221297,-87.629105186,6,0.8,540.0
365,,44.0,41.740205756,-87.615969523,,8.0,41.899602111,-87.633308037,3,13.5,2700.0
366,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,0,0.2,1080.0
367,40.0,28.0,41.885300022,-87.642808466,,8.0,41.892042136,-87.63186395,2,0.0,360.0
368,,3.0,41.96581197,-87.655878786,,24.0,41.901206994,-87.676355989,1,5.0,1080.0
369,911.0,8.0,41.890922026,-87.618868355,,32.0,41.877406123,-87.621971652,0,1.6,600.0
370,504.0,32.0,41.884987192,-87.620992913,,8.0,41.890922026,-87.618868355,1,1.06,325.0
371,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892042136,-87.63186395,4,1.2,480.0
372,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892042136,-87.63186395,2,0.0,360.0
373,334.0,8.0,41.899155613,-87.626210532,,8.0,41.890922026,-87.618868355,1,0.0,360.0
374,380.0,8.0,41.904935302,-87.649907226,,8.0,41.89321636,-87.63784421,2,3.4,600.0
375,694.0,7.0,41.929077655,-87.646293476,,24.0,41.89967018,-87.669837798,3,3.1,960.0
376,16.0,32.0,41.880994471,-87.632746489,,8.0,41.900221297,-87.629105186,0,0.1,660.0
377,225.0,8.0,41.892042136,-87.63186395,,28.0,41.885300022,-87.642808466,1,1.15,343.0
378,1046.0,33.0,41.859349715,-87.617358006,,22.0,41.91922505,-87.671445766,1,5.6,660.0
379,,33.0,41.857183858,-87.620334624,,24.0,41.901206994,-87.676355989,2,3.2,840.0
380,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,4.75,1140.0
381,16.0,32.0,41.880994471,-87.632746489,,8.0,41.890922026,-87.618868355,2,1.7,540.0
382,504.0,32.0,41.884987192,-87.620992913,,8.0,41.900221297,-87.629105186,2,1.3,900.0
383,1007.0,7.0,41.93057857,-87.642206313,,32.0,41.884987192,-87.620992913,0,4.76,650.0
384,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,0,7.3,1320.0
385,504.0,32.0,41.884987192,-87.620992913,,8.0,41.899155613,-87.626210532,7,1.1,360.0
386,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,0,2.4,600.0
387,,35.0,41.835117986,-87.618677767,,8.0,41.899602111,-87.633308037,0,0.0,780.0
388,225.0,8.0,41.892042136,-87.63186395,,8.0,41.905857769,-87.630865027,2,1.3,480.0
389,225.0,8.0,41.892042136,-87.63186395,,6.0,41.936310131,-87.651562592,7,5.3,1260.0
390,787.0,8.0,41.898331794,-87.620762865,,32.0,41.880994471,-87.632746489,10,1.7,600.0
391,380.0,8.0,41.904935302,-87.649907226,,8.0,41.90749193,-87.63576009,2,1.3,420.0
392,183.0,8.0,41.907412816,-87.640901525,,32.0,41.880994471,-87.632746489,0,1.4,600.0
393,504.0,32.0,41.884987192,-87.620992913,,24.0,41.908378669,-87.670945075,3,0.0,780.0
394,404.0,6.0,41.942691844,-87.651770507,,6.0,41.942577185,-87.647078509,7,7.9,2040.0
395,970.0,8.0,41.892507781,-87.626214906,,24.0,41.89967018,-87.669837798,5,2.8,540.0
396,911.0,8.0,41.890922026,-87.618868355,,6.0,41.945170453,-87.668794439,7,0.3,1140.0
397,959.0,8.0,41.89503345,-87.619710672,,28.0,41.885300022,-87.642808466,1,1.9,540.0
398,787.0,8.0,41.898331794,-87.620762865,,32.0,41.880994471,-87.632746489,0,1.8,720.0
399,,7.0,41.922686284,-87.649488729,,28.0,41.874005383,-87.66351755,5,4.6,720.0
400,16.0,32.0,41.880994471,-87.632746489,,8.0,41.892072635,-87.628874157,1,0.8,360.0
401,970.0,8.0,41.892507781,-87.626214906,,32.0,41.877406123,-87.621971652,1,1.0,360.0
402,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,3.7,660.0
403,,10.0,41.985015101,-87.804532006,,7.0,41.922686284,-87.649488729,3,10.5,900.0
404,307.0,32.0,41.877406123,-87.621971652,,8.0,41.890922026,-87.618868355,5,1.2,420.0
405,787.0,8.0,41.898331794,-87.620762865,,32.0,41.880994471,-87.632746489,1,1.7,540.0
406,970.0,8.0,41.892507781,-87.626214906,,8.0,41.898331794,-87.620762865,5,0.0,360.0
407,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,0.1,720.0
408,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,1,2.0,420.0
409,140.0,8.0,41.900221297,-87.629105186,,32.0,41.884987192,-87.620992913,2,2.0,600.0
410,970.0,8.0,41.892507781,-87.626214906,,32.0,41.877406123,-87.621971652,0,0.8,360.0
411,522.0,7.0,41.929046937,-87.651310877,,32.0,41.880994471,-87.632746489,2,0.0,1020.0
412,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,0,0.0,360.0
413,792.0,8.0,41.89321636,-87.63784421,,32.0,41.880994471,-87.632746489,2,1.2,840.0
414,970.0,8.0,41.892507781,-87.626214906,,32.0,41.884987192,-87.620992913,1,0.9,420.0
415,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,2,3.3,480.0
416,,41.0,41.794090253,-87.592310855,,32.0,41.878865584,-87.625192142,4,0.4,960.0
417,37.0,4.0,41.965141709,-87.676578071,,28.0,41.885300022,-87.642808466,2,2.4,540.0
418,731.0,24.0,41.899506548,-87.679600287,,8.0,41.89321636,-87.63784421,0,2.9,600.0
419,16.0,32.0,41.880994471,-87.632746489,,8.0,41.898331794,-87.620762865,0,1.1,360.0
420,792.0,8.0,41.89321636,-87.63784421,,8.0,41.899155613,-87.626210532,2,1.2,480.0
421,512.0,7.0,41.914747305,-87.654007029,,8.0,41.905857769,-87.630865027,1,0.1,660.0
422,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892042136,-87.63186395,8,1.1,480.0
423,807.0,28.0,41.879255084,-87.642648998,,8.0,41.890922026,-87.618868355,1,1.2,420.0
424,275.0,24.0,41.899422254,-87.684490122,,32.0,41.880994471,-87.632746489,1,0.0,1020.0
425,,5.0,41.947791586,-87.683834942,,7.0,41.922686284,-87.649488729,2,3.3,840.0
426,970.0,8.0,41.892507781,-87.626214906,,28.0,41.88528132,-87.6572332,7,1.5,480.0
427,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,2.2,480.0
428,,3.0,41.96581197,-87.655878786,,24.0,41.901206994,-87.676355989,5,4.4,960.0
429,,62.0,41.792981903,-87.724208194,,32.0,41.878865584,-87.625192142,3,0.0,1380.0
430,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892507781,-87.626214906,3,1.5,600.0
431,,3.0,41.96581197,-87.655878786,,6.0,41.944226601,-87.655998182,0,1.74,480.0
432,970.0,8.0,41.892507781,-87.626214906,,8.0,41.900221297,-87.629105186,5,0.7,420.0
433,1007.0,7.0,41.93057857,-87.642206313,,32.0,41.880994471,-87.632746489,0,5.3,900.0
434,911.0,8.0,41.890922026,-87.618868355,,7.0,41.922082541,-87.634156093,4,2.4,540.0
435,,24.0,41.901206994,-87.676355989,,6.0,41.944226601,-87.655998182,1,0.1,780.0
436,749.0,28.0,41.88528132,-87.6572332,,8.0,41.89321636,-87.63784421,16,2.6,780.0
437,886.0,6.0,41.942577185,-87.647078509,,8.0,41.892072635,-87.628874157,0,5.8,780.0
438,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,2,0.0,1440.0
439,1077.0,7.0,41.922082541,-87.634156093,,28.0,41.88528132,-87.6572332,2,3.3,960.0
440,825.0,6.0,41.934762456,-87.639853859,,8.0,41.899155613,-87.626210532,0,2.9,480.0
441,749.0,28.0,41.88528132,-87.6572332,,22.0,41.916005274,-87.675095116,2,3.5,720.0
442,504.0,32.0,41.884987192,-87.620992913,,33.0,41.859349715,-87.617358006,3,0.0,540.0
443,,32.0,41.878865584,-87.625192142,,5.0,41.947791586,-87.683834942,0,5.96,1140.0
444,792.0,8.0,41.89321636,-87.63784421,,32.0,41.880994471,-87.632746489,2,0.0,480.0
445,,77.0,41.9867118,-87.663416405,,5.0,41.947791586,-87.683834942,2,3.4,840.0
446,,32.0,41.878865584,-87.625192142,,24.0,41.901206994,-87.676355989,4,0.9,360.0
447,,3.0,41.96581197,-87.655878786,,7.0,41.922686284,-87.649488729,8,4.0,660.0
448,179.0,32.0,41.870607372,-87.622172937,,32.0,41.884987192,-87.620992913,2,0.0,900.0
449,807.0,28.0,41.879255084,-87.642648998,,8.0,41.892072635,-87.628874157,8,1.2,420.0
450,534.0,8.0,41.90749193,-87.63576009,,6.0,41.946294536,-87.654298084,0,0.2,840.0
451,540.0,22.0,41.921125914,-87.699754406,,8.0,41.892042136,-87.63186395,10,5.2,1020.0
452,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,1,3.8,1080.0
453,970.0,8.0,41.892507781,-87.626214906,,8.0,41.89321636,-87.63784421,0,3.5,720.0
454,930.0,32.0,41.87101588,-87.631406525,,28.0,41.88528132,-87.6572332,3,2.02,660.0
455,,8.0,41.899602111,-87.633308037,,28.0,41.874005383,-87.66351755,1,1.41,377.0
456,800.0,15.0,41.960675697,-87.752409137,,8.0,41.89321636,-87.63784421,1,8.45,855.0
457,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.900265687,-87.63210922,1,2.46,720.0
458,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.892042136,-87.63186395,0,4.26,1043.0
459,,76.0,41.980264315,-87.913624596,,51.0,41.690633347,-87.570058269,3,32.3,2640.0
460,179.0,32.0,41.870607372,-87.622172937,,32.0,41.880994471,-87.632746489,1,0.0,360.0
461,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,10,0.1,480.0
462,759.0,7.0,41.926811182,-87.642605247,,8.0,41.898331794,-87.620762865,2,0.0,480.0
463,982.0,7.0,41.914616286,-87.631717366,,8.0,41.902788048,-87.62614559,2,1.1,540.0
464,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.891971508,-87.612945414,1,3.7,900.0
465,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,3,1.4,480.0
466,512.0,7.0,41.914747305,-87.654007029,,8.0,41.890922026,-87.618868355,0,2.9,840.0
467,,23.0,41.900069603,-87.720918238,,24.0,41.901206994,-87.676355989,2,2.1,420.0
468,,77.0,41.9867118,-87.663416405,,6.0,41.944226601,-87.655998182,4,0.0,660.0
469,,7.0,41.922686284,-87.649488729,,32.0,41.878865584,-87.625192142,3,5.6,900.0
470,,6.0,41.944226601,-87.655998182,,4.0,41.975170943,-87.687515515,5,0.9,420.0
471,498.0,8.0,41.891971508,-87.612945414,,32.0,41.880994471,-87.632746489,2,2.1,600.0
472,805.0,8.0,41.902788048,-87.62614559,,28.0,41.879255084,-87.642648998,0,1.7,780.0
473,,13.0,41.983636307,-87.723583185,,76.0,41.980264315,-87.913624596,3,0.0,1260.0
474,1046.0,33.0,41.859349715,-87.617358006,,32.0,41.880994471,-87.632746489,4,1.7,360.0
475,,23.0,41.900069603,-87.720918238,,8.0,41.899602111,-87.633308037,4,4.5,1020.0
476,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,2,0.1,420.0
477,,4.0,41.975170943,-87.687515515,,7.0,41.922686284,-87.649488729,1,6.24,1441.0
478,504.0,32.0,41.884987192,-87.620992913,,8.0,41.90749193,-87.63576009,0,2.0,660.0
479,899.0,8.0,41.892072635,-87.628874157,,28.0,41.88528132,-87.6572332,3,3.3,600.0
480,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,1,0.4,840.0
481,792.0,8.0,41.89321636,-87.63784421,,8.0,41.892507781,-87.626214906,0,0.7,360.0
482,334.0,8.0,41.899155613,-87.626210532,,32.0,41.877406123,-87.621971652,1,1.5,480.0
483,749.0,28.0,41.88528132,-87.6572332,,8.0,41.890922026,-87.618868355,2,1.7,360.0
484,676.0,28.0,41.879066994,-87.657005027,,8.0,41.892042136,-87.63186395,3,0.1,660.0
485,,31.0,41.850266366,-87.667569312,,8.0,41.899602111,-87.633308037,3,0.3,900.0
486,,33.0,41.857183858,-87.620334624,,8.0,41.899602111,-87.633308037,3,2.1,540.0
487,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,5,2.7,660.0
488,540.0,22.0,41.921125914,-87.699754406,,8.0,41.892072635,-87.628874157,3,5.6,1080.0
489,134.0,24.0,41.89830587,-87.653613982,,7.0,41.929077655,-87.646293476,3,3.0,720.0
490,,22.0,41.92276062,-87.699155343,,14.0,41.968069,-87.721559063,6,0.1,660.0
491,,60.0,41.836150155,-87.648787952,,8.0,41.899602111,-87.633308037,2,4.4,900.0
492,982.0,7.0,41.914616286,-87.631717366,,32.0,41.884987192,-87.620992913,3,0.0,480.0
493,,31.0,41.850266366,-87.667569312,,28.0,41.874005383,-87.66351755,1,2.2,600.0
494,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892072635,-87.628874157,3,0.0,420.0
495,,28.0,41.874005383,-87.66351755,,7.0,41.922686284,-87.649488729,1,2.4,720.0
496,1046.0,33.0,41.859349715,-87.617358006,,32.0,41.880994471,-87.632746489,1,0.1,600.0
497,140.0,8.0,41.900221297,-87.629105186,,32.0,41.870607372,-87.622172937,3,0.0,600.0
498,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892042136,-87.63186395,1,2.0,540.0
499,,5.0,41.947791586,-87.683834942,,7.0,41.922686284,-87.649488729,1,0.0,1500.0
500,,12.0,41.993930128,-87.758353588,,8.0,41.899602111,-87.633308037,3,12.2,1680.0
501,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,3,0.0,540.0
502,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,0.2,840.0
503,899.0,8.0,41.892072635,-87.628874157,,8.0,41.902788048,-87.62614559,5,1.4,600.0
504,179.0,32.0,41.870607372,-87.622172937,,32.0,41.880994471,-87.632746489,1,1.1,360.0
505,,24.0,41.901206994,-87.676355989,,21.0,41.938666196,-87.711210593,0,2.7,900.0
506,,24.0,41.901206994,-87.676355989,,22.0,41.92276062,-87.699155343,1,0.0,540.0
507,899.0,8.0,41.892072635,-87.628874157,,8.0,41.898331794,-87.620762865,1,0.6,360.0
508,82.0,24.0,41.892493167,-87.664745836,,8.0,41.892507781,-87.626214906,3,0.1,720.0
509,275.0,24.0,41.899422254,-87.684490122,,8.0,41.892072635,-87.628874157,3,2.9,660.0
510,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,0,6.5,1440.0
511,,15.0,41.954027649,-87.763399032,,22.0,41.92276062,-87.699155343,0,5.0,840.0
512,380.0,8.0,41.904935302,-87.649907226,,28.0,41.885300022,-87.642808466,3,1.6,360.0
513,379.0,3.0,41.962178629,-87.645378762,,8.0,41.892072635,-87.628874157,0,6.1,660.0
514,792.0,8.0,41.89321636,-87.63784421,,6.0,41.952822916,-87.653243992,0,5.5,900.0
515,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892507781,-87.626214906,1,1.4,660.0
516,911.0,8.0,41.890922026,-87.618868355,,8.0,41.905857769,-87.630865027,9,1.2,420.0
517,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,2,1.4,480.0
518,680.0,6.0,41.946294536,-87.654298084,,7.0,41.921778188,-87.651061884,1,2.0,660.0
519,244.0,24.0,41.899589796,-87.674719134,,8.0,41.892507781,-87.626214906,2,2.7,780.0
520,334.0,8.0,41.899155613,-87.626210532,,32.0,41.880994471,-87.632746489,9,1.6,540.0
521,,31.0,41.850266366,-87.667569312,,28.0,41.874005383,-87.66351755,3,11.03,1576.0
522,676.0,28.0,41.879066994,-87.657005027,,8.0,41.892507781,-87.626214906,0,1.9,660.0
523,543.0,7.0,41.92926299,-87.635890954,,8.0,41.892072635,-87.628874157,1,2.8,660.0
524,911.0,8.0,41.890922026,-87.618868355,,32.0,41.884987192,-87.620992913,3,0.8,360.0
525,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892072635,-87.628874157,3,1.3,360.0
526,225.0,8.0,41.892042136,-87.63186395,,8.0,41.899155613,-87.626210532,2,0.2,780.0
527,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,3,0.3,840.0
528,792.0,8.0,41.89321636,-87.63784421,,28.0,41.88528132,-87.6572332,0,1.4,480.0
529,225.0,8.0,41.892042136,-87.63186395,,28.0,41.88528132,-87.6572332,1,1.2,420.0
530,16.0,32.0,41.880994471,-87.632746489,,8.0,41.890922026,-87.618868355,10,1.2,420.0
531,,77.0,41.9867118,-87.663416405,,32.0,41.878865584,-87.625192142,1,8.1,1260.0
